"season","min_minutes","dummy_penalty_ratio","n_players_inner","n_players_outer","inner_dummy_lambda","inner_no_dummy_lambda","inner_dummy_RMSE","inner_dummy_R2","inner_no_dummy_RMSE","inner_no_dummy_R2","neutral_inner_RMSE","outer_dummy_lambda","outer_no_dummy_lambda","outer_dummy_RMSE","outer_dummy_R2","outer_no_dummy_RMSE","outer_no_dummy_R2"
2007,5,1,412,436,11.6700695867096,11.6700695867096,11.9210663669766,0.100661726101106,11.9500019141403,0.0962905689637761,11.9355341405584,4.53635034824729,4.53635034824729,12.6157985257045,0.119762195855225,12.6274908655826,0.118129828487111
2007,5,2,412,436,11.9466115200439,11.6700695867096,11.934657908267,0.0986098356034748,11.9500019141403,0.0962905689637761,11.9423299112036,4.6380622394636,4.53635034824729,12.6214457576236,0.118973974708267,12.6274908655826,0.118129828487111
2007,10,0,386,411,11.1299879335011,11.6700695867096,12.2149016230054,0.0557808330776989,11.9534931317355,0.0957624506980401,12.0841973773705,4.36549403445638,4.53635034824729,12.635936669281,0.116949769322645,12.6475491143108,0.11532597451856
2007,10,0.1,386,411,12.9544483421019,11.6700695867096,11.9993567392977,0.0888103145268971,11.9534931317355,0.0957624506980401,11.9764249355166,4.54664846161187,4.53635034824729,12.6811526843792,0.110618707028633,12.6475491143108,0.11532597451856
2007,10,0.25,386,411,13.1886206615094,11.6700695867096,11.9613006703405,0.0945808420908893,11.9534931317355,0.0957624506980401,11.957396901038,4.62775192231228,4.53635034824729,12.661933489497,0.11331250621878,12.6475491143108,0.11532597451856
2007,10,0.5,386,411,12.7286808796265,11.6700695867096,11.9446098664258,0.0971059236476215,11.9534931317355,0.0957624506980401,11.9490514990806,4.91951017893322,4.53635034824729,12.645250461912,0.115647518757054,12.6475491143108,0.11532597451856
2007,10,1,386,411,12.8078869646318,11.6700695867096,11.944740369889,0.0970861940040558,11.9534931317355,0.0957624506980401,11.9491167508122,4.53635034824729,4.53635034824729,12.6364832475912,0.116873373475711,12.6475491143108,0.11532597451856
2007,10,2,386,411,13.1313184536377,11.6700695867096,11.9503879114754,0.0962321865353138,11.9534931317355,0.0957624506980401,11.9519405216055,4.64410213799188,4.53635034824729,12.6358628882269,0.116960081527961,12.6475491143108,0.11532597451856
2007,15,0,335,348,9.93599410064816,11.6700695867096,12.3151801486073,0.0402140167687983,11.9448562723927,0.0970686715673602,12.1300182105,4.78043873608456,4.53635034824729,12.5960229635668,0.122519620089581,12.6554483031726,0.114220560428853
2007,15,0.1,335,348,12.3723459148457,11.6700695867096,12.0948216529531,0.0742540891755098,11.9448562723927,0.0970686715673602,12.0198389626729,5.04609682057785,4.53635034824729,12.4847962795239,0.137948032360782,12.6554483031726,0.114220560428853
2007,15,0.25,335,348,12.6033776275243,11.6700695867096,12.0525932708577,0.0807071825909879,11.9448562723927,0.0970686715673602,11.9987247716252,4.68289617904479,4.53635034824729,12.5002013476971,0.135819337242102,12.6554483031726,0.114220560428853
2007,15,0.5,335,348,13.362706093376,11.6700695867096,12.0306579309347,0.0840503055444014,11.9448562723927,0.0970686715673602,11.9877571016637,4.96367730981967,4.53635034824729,12.5302549554945,0.131658929378909,12.6554483031726,0.114220560428853
2007,15,1,335,348,13.0026802108364,11.6700695867096,12.0040736479018,0.0880938022462017,11.9448562723927,0.0970686715673602,11.9744649601473,4.97863890704539,4.53635034824729,12.5590686359683,0.127660787368031,12.6554483031726,0.114220560428853
2007,15,2,335,348,13.1791300650559,11.6700695867096,11.9835022583035,0.0912165927942656,11.9448562723927,0.0970686715673602,11.9641792653481,5.11770703294052,4.53635034824729,12.5867213857487,0.12381509858307,12.6554483031726,0.114220560428853
2007,20,0,247,261,8.72884691377903,10.6333327686859,12.1641047965194,0.0636177536885479,11.9558648482857,0.0954035919286179,12.0599848224026,4.19270433381541,4.53635034824729,12.3242499290002,0.159976334924265,12.6732319386549,0.111729388873519
2007,20,0.1,247,261,11.6175922182102,10.6333327686859,12.0789529556269,0.0766816974551187,11.9558648482857,0.0954035919286179,12.0174089019563,4.76603579341766,4.53635034824729,12.3651435360476,0.154392451182541,12.6732319386549,0.111729388873519
2007,20,0.25,247,261,11.8531940136462,10.6333327686859,12.0367371860983,0.0831243879747329,11.9558648482857,0.0954035919286179,11.996301017192,5.33508156659329,4.53635034824729,12.4319535242213,0.145229976998788,12.6732319386549,0.111729388873519
2007,20,0.5,247,261,11.4805758175481,10.6333327686859,12.0036246807919,0.0881620137960136,11.9558648482857,0.0954035919286179,11.9797447645388,5.16464372636075,4.53635034824729,12.4729611928403,0.139581639153053,12.6732319386549,0.111729388873519
2007,20,1,247,261,11.6700695867096,10.6333327686859,11.9828363398402,0.0913175914543027,11.9558648482857,0.0954035919286179,11.969350594063,5.5377117966384,4.53635034824729,12.5279320817996,0.131980847755999,12.6732319386549,0.111729388873519
2007,20,2,247,261,11.0470811254441,10.6333327686859,11.9626714252856,0.0943733096598776,11.9558648482857,0.0954035919286179,11.9592681367857,5.1623525198515,4.53635034824729,12.5571955641715,0.127920971013662,12.6732319386549,0.111729388873519
2007,25,0,162,155,8.2318218884249,8.82797967235641,12.1394438564487,0.0674106605986663,11.977679525425,0.0920995262350661,12.0585616909368,3.04129335717734,3.12673033199002,12.6040107397761,0.121406357698581,12.6287980122488,0.117947243786776
2007,25,0.1,162,155,9.52185666660709,8.82797967235641,12.1393313772784,0.0674279425088427,11.977679525425,0.0920995262350661,12.0585054513517,3.25896413649982,3.12673033199002,12.6438462850169,0.115843911604883,12.6287980122488,0.117947243786776
2007,25,0.25,162,155,9.74541488923059,8.82797967235641,12.1286390426344,0.0690700397234844,11.977679525425,0.0920995262350661,12.0531592840297,3.33684425259376,3.12673033199002,12.6602617105494,0.113546632804263,12.6287980122488,0.117947243786776
2007,25,0.5,162,155,10.4124572029946,8.82797967235641,12.1141644298028,0.0712907027498402,11.977679525425,0.0920995262350661,12.0459219776139,3.56761259523846,3.12673033199002,12.6690748883291,0.112312031096686,12.6287980122488,0.117947243786776
2007,25,1,162,155,10.6333327686859,8.82797967235641,12.0881820980326,0.0752702023346432,11.977679525425,0.0920995262350661,12.0329308117288,3.8720769335174,3.12673033199002,12.6703872723073,0.112128111146956,12.6287980122488,0.117947243786776
2007,25,2,162,155,11.2515497901211,8.82797967235641,12.0600582861895,0.0795680650506484,11.977679525425,0.0920995262350661,12.0188689058073,3.99440973942659,3.12673033199002,12.6606634659251,0.113490371241203,12.6287980122488,0.117947243786776
2007,30,0,75,83,8.22861187105385,9.01869037849797,12.4086283499395,0.0255929458877681,12.1742558334642,0.0620542655342674,12.2914420917018,3.09052706235114,3.43158267938874,13.2960041603578,0.0222837985050129,13.0281898136586,0.0612743562584592
2007,30,0.1,75,83,10.5760065575878,9.01869037849797,12.3789165779273,0.030253686496735,12.1742558334642,0.0620542655342674,12.2765862056957,3.18214049246776,3.43158267938874,13.3002953633389,0.0216525929673969,13.0281898136586,0.0612743562584592
2007,30,0.25,75,83,13.1740193751024,9.01869037849797,12.3448429866344,0.0355848903115468,12.1742558334642,0.0620542655342674,12.2595494100493,3.28478216505255,3.43158267938874,13.2888571087325,0.023334627009062,13.0281898136586,0.0612743562584592
2007,30,0.5,75,83,14.3122828296954,9.01869037849797,12.3054219722395,0.0417344249502265,12.1742558334642,0.0620542655342674,12.2398389028519,3.55815988413666,3.43158267938874,13.2684833342589,0.0263270749411781,13.0281898136586,0.0612743562584592
2007,30,1,75,83,13.2871578792248,9.01869037849797,12.2571386754117,0.0492396448493304,12.1742558334642,0.0620542655342674,12.215697254438,3.60598588616199,3.43158267938874,13.2340515848206,0.031373885835069,13.0281898136586,0.0612743562584592
2007,30,2,75,83,13.3247870832713,9.01869037849797,12.2216017227612,0.0547447055887472,12.1742558334642,0.0620542655342674,12.1979287781127,4.17112095370537,3.43158267938874,13.1827349029383,0.0388712581900894,13.0281898136586,0.0612743562584592
2008,0,0,428,439,6.53738026442712,6.53738026442712,12.3898534643257,0.157411070321186,12.3898534643257,0.157411070321186,12.3898534643257,4.45563159457281,4.45563159457281,12.5317022940694,0.238663734428893,12.5317022940694,0.238663734428893
2008,0,0.1,428,439,6.53738026442712,6.53738026442712,12.3898534643257,0.157411070321186,12.3898534643257,0.157411070321186,12.3898534643257,4.45563159457281,4.45563159457281,12.5317022940694,0.238663734428893,12.5317022940694,0.238663734428893
2008,0,0.25,428,439,6.53738026442712,6.53738026442712,12.3898534643257,0.157411070321186,12.3898534643257,0.157411070321186,12.3898534643257,4.45563159457281,4.45563159457281,12.5317022940694,0.238663734428893,12.5317022940694,0.238663734428893
2008,0,0.5,428,439,6.53738026442712,6.53738026442712,12.3898534643257,0.157411070321186,12.3898534643257,0.157411070321186,12.3898534643257,4.45563159457281,4.45563159457281,12.5317022940694,0.238663734428893,12.5317022940694,0.238663734428893
2008,0,1,428,439,6.53738026442712,6.53738026442712,12.3898534643257,0.157411070321186,12.3898534643257,0.157411070321186,12.3898534643257,4.45563159457281,4.45563159457281,12.5317022940694,0.238663734428893,12.5317022940694,0.238663734428893
2008,0,2,428,439,6.53738026442712,6.53738026442712,12.3898534643257,0.157411070321186,12.3898534643257,0.157411070321186,12.3898534643257,4.45563159457281,4.45563159457281,12.5317022940694,0.238663734428893,12.5317022940694,0.238663734428893
2008,5,0,411,426,6.05823722388715,6.53738026442712,13.4725426719534,0.00371740206506643,12.3862389300467,0.157902621303833,12.9293908010001,4.352306717158,4.45563159457281,12.5301835030485,0.238848264923919,12.5323292732234,0.238587551018598
2008,5,0.1,411,426,6.88555189359691,6.53738026442712,12.5046673356104,0.141722566043214,12.3862389300467,0.157902621303833,12.4454531328286,4.36365754789584,4.45563159457281,12.5189706461188,0.240209915660772,12.5323292732234,0.238587551018598
2008,5,0.25,411,426,6.42091862076155,6.53738026442712,12.4190166402182,0.153439838760116,12.3862389300467,0.157902621303833,12.4026277851324,4.37898655567534,4.45563159457281,12.5250056677423,0.239477194904735,12.5323292732234,0.238587551018598
2008,5,0.5,411,426,6.45973916865008,6.53738026442712,12.3956815387012,0.156618191546346,12.3862389300467,0.157902621303833,12.3909602343739,4.40453490197449,4.45563159457281,12.5282102311158,0.23908798066146,12.5323292732234,0.238587551018598
2008,5,1,411,426,6.53738026442712,6.53738026442712,12.3885507733983,0.157588243562793,12.3862389300467,0.157902621303833,12.3873948517225,4.45563159457281,4.45563159457281,12.5301388279665,0.238853692530872,12.5323292732234,0.238587551018598
2008,5,2,411,426,6.69266245598121,6.53738026442712,12.3866809143079,0.157842522280961,12.3862389300467,0.157902621303833,12.3864599221773,4.55782497976943,4.45563159457281,12.5311989254066,0.238724895333003,12.5323292732234,0.238587551018598
2008,10,0,385,407,5.99397753771002,6.53738026442712,12.9896298947979,0.0738593144473902,12.382796612084,0.158370618755587,12.6862132534409,4.32231237477578,4.45563159457281,13.5916511721476,0.104427356396513,12.5336067882799,0.23843231005346
2008,10,0.1,385,407,6.36696296828579,6.53738026442712,12.4282815315012,0.152176258280535,12.382796612084,0.158370618755587,12.4055390717926,4.39216187397618,4.45563159457281,12.6506722152762,0.224139600945616,12.5336067882799,0.23843231005346
2008,10,0.25,385,407,6.41325279105193,6.53738026442712,12.406380814984,0.155161640846611,12.382796612084,0.158370618755587,12.394588713534,4.37549433567761,4.45563159457281,12.5975478692225,0.230642106674702,12.5336067882799,0.23843231005346
2008,10,0.5,385,407,6.45462861551033,6.53738026442712,12.3972680347712,0.156402292558349,12.382796612084,0.158370618755587,12.3900323234276,4.40220675530934,4.45563159457281,12.5700868196233,0.233992655209042,12.5336067882799,0.23843231005346
2008,10,1,385,407,6.53738026442712,6.53738026442712,12.391146748207,0.157235158062392,12.382796612084,0.158370618755587,12.3869716801455,4.45563159457281,4.45563159457281,12.5527458697274,0.236104674441922,12.5336067882799,0.23843231005346
2008,10,2,385,407,6.70288356226072,6.53738026442712,12.38732378926,0.157755103221513,12.382796612084,0.158370618755587,12.385060200672,4.56248127309973,4.45563159457281,12.5432019049358,0.237265825733735,12.5336067882799,0.23843231005346
2008,15,0,335,348,6.39637086027365,6.53738026442712,13.146527365527,0.0513510978303846,12.4261011575833,0.152473710605733,12.7863142615551,4.27233446892221,4.45563159457281,12.2520755432299,0.272260897168349,12.5888823658883,0.231700182497149
2008,15,0.1,335,348,6.58515627863377,6.53738026442712,12.4881607506894,0.143986981138452,12.4261011575833,0.152473710605733,12.4571309541363,4.06927305517192,4.45563159457281,12.2736274064864,0.269698404296556,12.5888823658883,0.231700182497149
2008,15,0.25,335,348,6.70812244396571,6.53738026442712,12.4455343519597,0.149820742993444,12.4261011575833,0.152473710605733,12.4358177547715,4.14457328634204,4.45563159457281,12.3298110260511,0.262997060488047,12.5888823658883,0.231700182497149
2008,15,0.5,335,348,7.11227349574394,6.53738026442712,12.4222607173508,0.15299750661208,12.4261011575833,0.152473710605733,12.424180937467,4.39307718850539,4.45563159457281,12.3890657383287,0.255896248638899,12.5888823658883,0.231700182497149
2008,15,1,335,348,6.9206504424286,6.53738026442712,12.4108549596339,0.154552178560434,12.4261011575833,0.152473710605733,12.4184780586086,4.27243478699018,4.45563159457281,12.4291373103862,0.251074960434102,12.5888823658883,0.231700182497149
2008,15,2,335,348,6.726869547454,6.53738026442712,12.4077794404182,0.154971145481568,12.4261011575833,0.152473710605733,12.4169402990008,4.17320795400057,4.45563159457281,12.4630968862188,0.246976860782701,12.5888823658883,0.231700182497149
2008,20,0,254,254,6.1144779914695,5.95661741951042,12.6015713606088,0.128368704202374,12.4330041948349,0.151531801227937,12.5172877777219,3.9700582134596,4.05980556394621,12.4793078437327,0.24501664731418,12.631534292498,0.226485266830063
2008,20,0.1,254,254,6.472845658029,5.95661741951042,12.5466917446681,0.135944050095997,12.4330041948349,0.151531801227937,12.4898479697515,4.2661077461538,4.05980556394621,12.4875662911691,0.244017064087229,12.631534292498,0.226485266830063
2008,20,0.25,254,254,6.60302339442334,5.95661741951042,12.5153982791956,0.140248863731047,12.4330041948349,0.151531801227937,12.4742012370153,4.35190497954215,4.05980556394621,12.5013320972828,0.242349413200519,12.631534292498,0.226485266830063
2008,20,0.5,254,254,6.39371859355372,5.95661741951042,12.4917496487344,0.143494901487378,12.4330041948349,0.151531801227937,12.4623769217846,4.21395686839115,4.05980556394621,12.5140938806405,0.240801752874123,12.631534292498,0.226485266830063
2008,20,1,254,254,6.53738026442712,5.95661741951042,12.4710092832135,0.146336694209017,12.4330041948349,0.151531801227937,12.4520067390242,4.45563159457281,4.05980556394621,12.548421811423,0.236630863539419,12.631534292498,0.226485266830063
2008,20,2,254,254,6.78500830474634,5.95661741951042,12.4561189490241,0.148374018210736,12.4330041948349,0.151531801227937,12.4445615719295,4.21358607773205,4.05980556394621,12.5619740643309,0.234981101005448,12.631534292498,0.226485266830063
2008,25,0,161,169,4.66561346469114,4.9452884283185,12.5263429605092,0.138744506240409,12.4625852738228,0.147489582276994,12.494464117166,3.55656687822134,3.69914362693823,12.7827892817763,0.207849612618247,12.750307395424,0.211870307447317
2008,25,0.1,161,169,5.16942872909323,4.9452884283185,12.5088457779758,0.14114888233441,12.4625852738228,0.147489582276994,12.4857155258993,3.67746711872796,3.69914362693823,12.7424908631998,0.212836331658195,12.750307395424,0.211870307447317
2008,25,0.25,161,169,5.29109659211063,4.9452884283185,12.5096037402949,0.141044796550773,12.4625852738228,0.147489582276994,12.4860945070589,3.76239506973405,3.69914362693823,12.7387307915521,0.213300817783152,12.750307395424,0.211870307447317
2008,25,0.5,161,169,5.15150716397109,4.9452884283185,12.5066924001939,0.141444556573136,12.4625852738228,0.147489582276994,12.4846388370084,3.66056234289024,3.69914362693823,12.7350371860312,0.213756959800285,12.750307395424,0.211870307447317
2008,25,1,161,169,5.42744794508665,4.9452884283185,12.5023500401141,0.142040638982638,12.4625852738228,0.147489582276994,12.4824676569685,3.69914362693823,3.69914362693823,12.7371402059323,0.213497263458323,12.750307395424,0.211870307447317
2008,25,2,161,169,5.74484256175839,4.9452884283185,12.494483492304,0.143119964869497,12.4625852738228,0.147489582276994,12.4785343830634,3.90579969548226,3.69914362693823,12.7423539385516,0.212853248527959,12.750307395424,0.211870307447317
2008,30,0,85,83,3.06283906651941,3.74092934020321,12.5445982999904,0.136232365527768,12.5428047781573,0.136479336427801,12.5437015390739,1.84316939885611,1.75739291339359,12.7941266423743,0.206443835353784,12.7412679189428,0.212987418459502
2008,30,0.1,85,83,3.60291370255445,3.74092934020321,12.5501814477549,0.135463330857736,12.5428047781573,0.136479336427801,12.5464931129561,2.06323498424308,1.75739291339359,12.7571292855806,0.211026724253885,12.7412679189428,0.212987418459502
2008,30,0.25,85,83,4.08007266213293,3.74092934020321,12.5561380071166,0.134642484390028,12.5428047781573,0.136479336427801,12.5494713926369,2.12978575100509,1.75739291339359,12.7538615872897,0.211430858503456,12.7412679189428,0.212987418459502
2008,30,0.5,85,83,4.02439537392384,3.74092934020321,12.5531014125879,0.135060992397432,12.5428047781573,0.136479336427801,12.5479530953726,2.10208736454651,1.75739291339359,12.7457554326659,0.212432944332518,12.7412679189428,0.212987418459502
2008,30,1,85,83,4.47078787591162,3.74092934020321,12.55648413764,0.134594773735975,12.5428047781573,0.136479336427801,12.5496444578987,2.33804769168016,1.75739291339359,12.7479321573416,0.212163919394971,12.7412679189428,0.212987418459502
2008,30,2,85,83,4.98027449035722,3.74092934020321,12.5565408883845,0.134586951084143,12.5428047781573,0.136479336427801,12.5496728332709,2.57297323271475,1.75739291339359,12.7455164760493,0.212462474570391,12.7412679189428,0.212987418459502
2009,0,0,413,435,5.84893640899447,5.84893640899447,12.1659910505151,0.148931182699252,12.1659910505151,0.148931182699252,12.1659910505151,3.36710949677689,3.36710949677689,11.5714227771221,0.153396508213261,11.5714227771221,0.153396508213261
2009,0,0.1,413,435,5.84893640899447,5.84893640899447,12.1659910505151,0.148931182699252,12.1659910505151,0.148931182699252,12.1659910505151,3.36710949677689,3.36710949677689,11.5714227771221,0.153396508213261,11.5714227771221,0.153396508213261
2009,0,0.25,413,435,5.84893640899447,5.84893640899447,12.1659910505151,0.148931182699252,12.1659910505151,0.148931182699252,12.1659910505151,3.36710949677689,3.36710949677689,11.5714227771221,0.153396508213261,11.5714227771221,0.153396508213261
2009,0,0.5,413,435,5.84893640899447,5.84893640899447,12.1659910505151,0.148931182699252,12.1659910505151,0.148931182699252,12.1659910505151,3.36710949677689,3.36710949677689,11.5714227771221,0.153396508213261,11.5714227771221,0.153396508213261
2009,0,1,413,435,5.84893640899447,5.84893640899447,12.1659910505151,0.148931182699252,12.1659910505151,0.148931182699252,12.1659910505151,3.36710949677689,3.36710949677689,11.5714227771221,0.153396508213261,11.5714227771221,0.153396508213261
2009,0,2,413,435,5.84893640899447,5.84893640899447,12.1659910505151,0.148931182699252,12.1659910505151,0.148931182699252,12.1659910505151,3.36710949677689,3.36710949677689,11.5714227771221,0.153396508213261,11.5714227771221,0.153396508213261
2009,5,0,394,420,5.64713071885128,5.84893640899447,13.4669901463204,-0.0428234242873373,12.1635346697272,0.149274818994332,12.8152624080238,3.29419941239451,3.36710949677689,11.9375662704893,0.0989723391498065,11.5714165057097,0.153397425887481
2009,5,0.1,394,420,5.71863832067529,5.84893640899447,12.3843910265243,0.118100685049366,12.1635346697272,0.149274818994332,12.2739628481257,3.35070073038977,3.36710949677689,11.6011802241638,0.149036603244525,11.5714165057097,0.153397425887481
2009,5,0.25,394,420,5.74035466872849,5.84893640899447,12.2424588284942,0.138198992444275,12.1635346697272,0.149274818994332,12.2029967491107,3.30838084276334,3.36710949677689,11.572232284456,0.153278051611905,11.5714165057097,0.153397425887481
2009,5,0.5,394,420,5.77654858215049,5.84893640899447,12.1982956303068,0.144405464688284,12.1635346697272,0.149274818994332,12.180915150017,3.32795706076785,3.36710949677689,11.5677221154165,0.153937926878927,11.5714165057097,0.153397425887481
2009,5,1,394,420,5.84893640899447,5.84893640899447,12.179189960781,0.147083528142499,12.1635346697272,0.149274818994332,12.1713623152541,3.36710949677689,3.36710949677689,11.5681905150091,0.153869408090223,11.5714165057097,0.153397425887481
2009,5,2,394,420,5.99371206268246,5.84893640899447,12.1708404058342,0.148252576638222,12.1635346697272,0.149274818994332,12.1671875377807,3.44541436879495,3.36710949677689,11.5694009531481,0.15369232900067,11.5714165057097,0.153397425887481
2009,10,0,374,398,5.24491163129851,5.84893640899447,12.4911721091004,0.102827242563292,12.1665366282653,0.148854849481534,12.3288543686829,3.29063562050146,3.36710949677689,11.7534020918725,0.126558705902309,11.5699898561368,0.153606169690724
2009,10,0.1,374,398,5.65447609786524,5.84893640899447,12.2306828731763,0.139856118580734,12.1665366282653,0.148854849481534,12.1986097507208,3.2964873623447,3.36710949677689,11.5727829321389,0.153197469653246,11.5699898561368,0.153606169690724
2009,10,0.25,374,398,5.7346993697563,5.84893640899447,12.1973498842835,0.144538129740147,12.1665366282653,0.148854849481534,12.1819432562744,3.30521410161555,3.36710949677689,11.5672566321855,0.154006016305651,11.5699898561368,0.153606169690724
2009,10,0.5,374,398,5.77277838283569,5.84893640899447,12.1787650749332,0.147143037160448,12.1665366282653,0.148854849481534,12.1726508515993,3.32584590000266,3.36710949677689,11.5651072359656,0.154320387705113,11.5699898561368,0.153606169690724
2009,10,1,374,398,5.84893640899447,5.84893640899447,12.1689958837653,0.14851072608683,12.1665366282653,0.148854849481534,12.1677662560153,3.36710949677689,3.36710949677689,11.5651741987549,0.154310594587171,11.5699898561368,0.153606169690724
2009,10,2,374,398,6.00125246131204,5.84893640899447,12.1657483754246,0.148965134909393,12.1665366282653,0.148854849481534,12.166142501845,3.44963669032534,3.36710949677689,11.5664574734936,0.154122908341889,11.5699898561368,0.153606169690724
2009,15,0,330,347,5.00339343562776,5.32933301876364,12.5228333157004,0.0982733750171401,12.1868882530582,0.146004954699263,12.3548607843793,3.33235087459527,3.36710949677689,12.0000180351283,0.0895201681960974,11.5452538366403,0.157221390461237
2009,15,0.1,330,347,5.52299053913932,5.32933301876364,12.3611908958981,0.121401778314721,12.1868882530582,0.146004954699263,12.2740395744781,3.43061965593614,3.36710949677689,11.717659187449,0.131863018370743,11.5452538366403,0.157221390461237
2009,15,0.25,330,347,5.62650035374945,5.32933301876364,12.3122462547997,0.128345694894717,12.1868882530582,0.146004954699263,12.2495672539289,3.49414483696296,3.36710949677689,11.675385733309,0.138115623788697,11.5452538366403,0.157221390461237
2009,15,0.5,330,347,5.43612951357832,5.32933301876364,12.2766902970704,0.133372844626555,12.1868882530582,0.146004954699263,12.2317892750643,3.37469613158882,3.36710949677689,11.6566226769993,0.140883599269948,11.5452538366403,0.157221390461237
2009,15,1,330,347,5.32933301876364,5.32933301876364,12.2455429882878,0.137764722359766,12.1868882530582,0.146004954699263,12.216215620673,3.60215630534722,3.36710949677689,11.6269020276093,0.145258956853928,11.5452538366403,0.157221390461237
2009,15,2,330,347,5.48607810755081,5.32933301876364,12.2204165831554,0.141299501674729,12.1868882530582,0.146004954699263,12.2036524181068,3.79891107946576,3.36710949677689,11.5999288538426,0.149220172999838,11.5452538366403,0.157221390461237
2009,20,0,252,255,5.01849566420725,5.32933301876364,12.5115023016671,0.0999044523066382,12.2244697951661,0.140729787484201,12.3679860484166,3.26139616018912,3.36710949677689,11.6790887120778,0.137568824610429,11.5456334343701,0.157165969920338
2009,20,0.1,252,255,5.83591828825307,5.32933301876364,12.4123605869695,0.114112731177571,12.2244697951661,0.140729787484201,12.3184151910678,3.55723385789897,3.36710949677689,11.6378991102951,0.143641311302715,11.5456334343701,0.157165969920338
2009,20,0.25,252,255,5.4246637438423,5.32933301876364,12.3827722112035,0.118331223444595,12.2244697951661,0.140729787484201,12.3036210031848,3.62869177838568,3.36710949677689,11.6051276616478,0.148457404191363,11.5456334343701,0.157165969920338
2009,20,0.5,252,255,5.76528109946644,5.32933301876364,12.358439997239,0.121792786875971,12.2244697951661,0.140729787484201,12.2914548962025,3.51353660492281,3.36710949677689,11.5868918275004,0.151131461641874,11.5456334343701,0.157165969920338
2009,20,1,252,255,5.63620709515254,5.32933301876364,12.3333509869845,0.125354884471297,12.2244697951661,0.140729787484201,12.2789103910753,3.69539851599258,3.36710949677689,11.5727902994784,0.153196391488417,11.5456334343701,0.157165969920338
2009,20,2,252,255,6.07217825666602,5.32933301876364,12.3066798461288,0.129133672519972,12.2244697951661,0.140729787484201,12.2655748206474,3.83484751659607,3.36710949677689,11.565834935747,0.1542139606366,11.5456334343701,0.157165969920338
2009,25,0,171,181,4.39354336481578,4.42450589860338,12.4011321898903,0.11571477855786,12.3436402503744,0.123894906897739,12.3723862201323,2.48232387459183,2.54709485417264,11.7169609810575,0.131966472605244,11.614269145731,0.147115337266106
2009,25,0.1,171,181,4.69595815635149,4.42450589860338,12.3863991229265,0.117814666558148,12.3436402503744,0.123894906897739,12.3650196866505,2.65306743557983,2.54709485417264,11.6905780471178,0.135871151983314,11.614269145731,0.147115337266106
2009,25,0.25,171,181,4.80391866796474,4.42450589860338,12.3802511133136,0.118690197506137,12.3436402503744,0.123894906897739,12.361945681844,2.71277244208112,2.54709485417264,11.6743438823696,0.138269437119249,11.614269145731,0.147115337266106
2009,25,0.5,171,181,5.12874565787085,4.42450589860338,12.3769343605823,0.119162351925379,12.3436402503744,0.123894906897739,12.3602873054784,2.89396029400693,2.54709485417264,11.6550302854902,0.141118308114236,11.614269145731,0.147115337266106
2009,25,1,171,181,5.05795960437417,4.42450589860338,12.3756311298838,0.119347837958345,12.3436402503744,0.123894906897739,12.3596356901291,3.06798476922587,2.54709485417264,11.6361539441542,0.143898123313281,11.614269145731,0.147115337266106
2009,25,2,171,181,5.12417096393418,4.42450589860338,12.3720847528344,0.11985248731318,12.3436402503744,0.123894906897739,12.3578625016044,3.22861224405444,2.54709485417264,11.6203069160937,0.14622834899594,11.614269145731,0.147115337266106
2009,30,0,91,97,2.22357284744227,2.10199875853687,12.5369592042542,0.0962379132947468,12.3667239159634,0.120615059685444,12.4518415601088,1.52303047645934,1.59964980142005,11.9433615983313,0.0980972833683961,11.9432960916204,0.0981071768172345
2009,30,0.1,91,97,2.35059209765789,2.10199875853687,12.4499293326286,0.108741949300524,12.3667239159634,0.120615059685444,12.408326624296,1.54920180736172,1.59964980142005,11.9411231788792,0.0984353200900436,11.9432960916204,0.0981071768172345
2009,30,0.25,91,97,2.42271010471086,2.10199875853687,12.4351497990139,0.110856750017079,12.3667239159634,0.120615059685444,12.4009368574887,1.59516420412136,1.59964980142005,11.935681392375,0.0992568516210107,11.9432960916204,0.0981071768172345
2009,30,0.5,91,97,2.61796237365923,2.10199875853687,12.416396631571,0.113536521388734,12.3667239159634,0.120615059685444,12.3915602737672,1.56812534274358,1.59964980142005,11.938725496648,0.0987973377258018,11.9432960916204,0.0981071768172345
2009,30,1,91,97,2.53186494627723,2.10199875853687,12.4048389110511,0.115186070604052,12.3667239159634,0.120615059685444,12.3857814135072,1.75561368227971,1.59964980142005,11.9261041769715,0.100701788004021,11.9432960916204,0.0981071768172345
2009,30,2,91,97,2.78254464392844,2.10199875853687,12.3877430818361,0.11762321702571,12.3667239159634,0.120615059685444,12.3772334988998,1.91968972735258,1.59964980142005,11.9262388492066,0.10068147773636,11.9432960916204,0.0981071768172345
2010,0,0,413,432,6.05388472540986,6.05388472540986,12.5883806924359,0.0773195238792007,12.5883806924359,0.0773195238792007,12.5883806924359,4.49355138931746,4.49355138931746,12.0555282644605,0.207479012976265,12.0555282644605,0.207479012976265
2010,0,0.1,413,432,6.05388472540986,6.05388472540986,12.5883806924359,0.0773195238792007,12.5883806924359,0.0773195238792007,12.5883806924359,4.49355138931746,4.49355138931746,12.0555282644605,0.207479012976265,12.0555282644605,0.207479012976265
