"season","min_minutes","model","dummy_penalty_ratio","term","coefficient","term_type","player_id"
2023,10,"dummy",2.2,"player__3136485",0.330621271833468,"player","3136485"
2023,10,"dummy",2.2,"player__3136776",-0.748303436692679,"player","3136776"
2023,10,"dummy",2.2,"player__3136777",-0.732597882042476,"player","3136777"
2023,10,"dummy",2.2,"player__3136779",-1.26203249416096,"player","3136779"
2023,10,"dummy",2.2,"player__3137259",0.521373473727383,"player","3137259"
2023,10,"dummy",2.2,"player__3138160",-0.400286594070994,"player","3138160"
2023,10,"dummy",2.2,"player__3138161",-0.199535892714632,"player","3138161"
2023,10,"dummy",2.2,"player__3138196",0.868642243432537,"player","3138196"
2023,10,"dummy",2.2,"player__3146557",0.97049506588192,"player","3146557"
2023,10,"dummy",2.2,"player__3147657",0.598195332290915,"player","3147657"
2023,10,"dummy",2.2,"player__3149673",1.16545997637878,"player","3149673"
2023,10,"dummy",2.2,"player__3150844",-0.0388681681584344,"player","3150844"
2023,10,"dummy",2.2,"player__3155526",1.17985530969023,"player","3155526"
2023,10,"dummy",2.2,"player__3155535",0.740209977381389,"player","3155535"
2023,10,"dummy",2.2,"player__3155942",1.36257122856591,"player","3155942"
2023,10,"dummy",2.2,"player__3157465",-0.801192840861452,"player","3157465"
2023,10,"dummy",2.2,"player__3195",0.454473085407271,"player","3195"
2023,10,"dummy",2.2,"player__3202",2.07849366666225,"player","3202"
2023,10,"dummy",2.2,"player__3209",-1.84520020881003,"player","3209"
2023,10,"dummy",2.2,"player__3213",0.844591853101968,"player","3213"
2023,10,"dummy",2.2,"player__3244",-0.951665804949826,"player","3244"
2023,10,"dummy",2.2,"player__3416",1.5655329431519,"player","3416"
2023,10,"dummy",2.2,"player__3423",-0.0951258780913904,"player","3423"
2023,10,"dummy",2.2,"player__3431",-0.765785692504713,"player","3431"
2023,10,"dummy",2.2,"player__3438",-0.249356531127199,"player","3438"
2023,10,"dummy",2.2,"player__3439",-0.441153382844136,"player","3439"
2023,10,"dummy",2.2,"player__3442",-1.15599301252498,"player","3442"
2023,10,"dummy",2.2,"player__3448",1.10785412374084,"player","3448"
2023,10,"dummy",2.2,"player__3449",0.577668623479799,"player","3449"
2023,10,"dummy",2.2,"player__3456",-0.524964875359868,"player","3456"
2023,10,"dummy",2.2,"player__3468",-0.490727261922633,"player","3468"
2023,10,"dummy",2.2,"player__3593",-1.21186469840289,"player","3593"
2023,10,"dummy",2.2,"player__3893016",1.41861463044927,"player","3893016"
2023,10,"dummy",2.2,"player__3899664",-1.55753391348054,"player","3899664"
2023,10,"dummy",2.2,"player__3906665",-0.668237532694282,"player","3906665"
2023,10,"dummy",2.2,"player__3907387",0.505917728339793,"player","3907387"
2023,10,"dummy",2.2,"player__3907497",-0.0375991479133864,"player","3907497"
2023,10,"dummy",2.2,"player__3907498",0.935530173204804,"player","3907498"
2023,10,"dummy",2.2,"player__3907822",-0.78584044397719,"player","3907822"
2023,10,"dummy",2.2,"player__3907823",-0.0119716599674668,"player","3907823"
2023,10,"dummy",2.2,"player__3908809",1.30934680394641,"player","3908809"
2023,10,"dummy",2.2,"player__3908845",0.309226622229242,"player","3908845"
2023,10,"dummy",2.2,"player__3912848",1.0761921664474,"player","3912848"
2023,10,"dummy",2.2,"player__3913174",1.27415103363781,"player","3913174"
2023,10,"dummy",2.2,"player__3913176",0.0589422002699057,"player","3913176"
2023,10,"dummy",2.2,"player__3913180",-0.432063180253473,"player","3913180"
2023,10,"dummy",2.2,"player__3914044",-0.000774816535619653,"player","3914044"
2023,10,"dummy",2.2,"player__3914283",0.678371571263189,"player","3914283"
2023,10,"dummy",2.2,"player__3914285",0.276786643133717,"player","3914285"
2023,10,"dummy",2.2,"player__3915195",0.109564823612517,"player","3915195"
2023,10,"dummy",2.2,"player__3917376",0.496854229504859,"player","3917376"
2023,10,"dummy",2.2,"player__3918423",-0.728338746741119,"player","3918423"
2023,10,"dummy",2.2,"player__3919454",0.564131965512789,"player","3919454"
2023,10,"dummy",2.2,"player__3922230",0.034388106402604,"player","3922230"
2023,10,"dummy",2.2,"player__3929325",-0.363057183058156,"player","3929325"
2023,10,"dummy",2.2,"player__3934672",0.701054664266614,"player","3934672"
2023,10,"dummy",2.2,"player__3934673",0.506894147761699,"player","3934673"
2023,10,"dummy",2.2,"player__3934719",0.226245068632863,"player","3934719"
2023,10,"dummy",2.2,"player__3934723",-0.471983570546073,"player","3934723"
2023,10,"dummy",2.2,"player__3936099",0.303765615853474,"player","3936099"
2023,10,"dummy",2.2,"player__3936299",0.767163567566327,"player","3936299"
2023,10,"dummy",2.2,"player__3945274",1.018898470701,"player","3945274"
2023,10,"dummy",2.2,"player__3948153",-0.202321934520134,"player","3948153"
2023,10,"dummy",2.2,"player__3964",-0.310191510544344,"player","3964"
2023,10,"dummy",2.2,"player__3975",1.49576350352547,"player","3975"
2023,10,"dummy",2.2,"player__3978",1.37051545284431,"player","3978"
2023,10,"dummy",2.2,"player__3986",0.562254767647416,"player","3986"
2023,10,"dummy",2.2,"player__3988",-0.259545872111596,"player","3988"
2023,10,"dummy",2.2,"player__3989",0.557675353222988,"player","3989"
2023,10,"dummy",2.2,"player__3992",1.45351898653013,"player","3992"
2023,10,"dummy",2.2,"player__3995",2.4016209885686,"player","3995"
2023,10,"dummy",2.2,"player__4004",-0.842476078785981,"player","4004"
2023,10,"dummy",2.2,"player__4011",0.164715577783426,"player","4011"
2023,10,"dummy",2.2,"player__4017837",-0.749742773714884,"player","4017837"
2023,10,"dummy",2.2,"player__4017839",0.135250765379813,"player","4017839"
2023,10,"dummy",2.2,"player__4032",0.458879583271303,"player","4032"
2023,10,"dummy",2.2,"player__4065648",2.39251007327458,"player","4065648"
2023,10,"dummy",2.2,"player__4065654",-0.227660697839417,"player","4065654"
2023,10,"dummy",2.2,"player__4065656",-0.697614049910245,"player","4065656"
2023,10,"dummy",2.2,"player__4065663",0.736157777198523,"player","4065663"
2023,10,"dummy",2.2,"player__4065670",-0.693706142220013,"player","4065670"
2023,10,"dummy",2.2,"player__4065697",0.703757198438921,"player","4065697"
2023,10,"dummy",2.2,"player__4065732",0.287741564237137,"player","4065732"
2023,10,"dummy",2.2,"player__4065733",-0.657385661553461,"player","4065733"
2023,10,"dummy",2.2,"player__4065778",-0.791859097301957,"player","4065778"
2023,10,"dummy",2.2,"player__4065804",0.848214314668172,"player","4065804"
2023,10,"dummy",2.2,"player__4066211",0.88899689819731,"player","4066211"
2023,10,"dummy",2.2,"player__4066218",0.550633558450981,"player","4066218"
2023,10,"dummy",2.2,"player__4066259",0.44838713670069,"player","4066259"
2023,10,"dummy",2.2,"player__4066261",1.42068289775729,"player","4066261"
2023,10,"dummy",2.2,"player__4066262",-0.204221774376271,"player","4066262"
2023,10,"dummy",2.2,"player__4066264",-0.289904167236864,"player","4066264"
2023,10,"dummy",2.2,"player__4066317",0.889989926434405,"player","4066317"
2023,10,"dummy",2.2,"player__4066320",1.73732508723208,"player","4066320"
2023,10,"dummy",2.2,"player__4066328",1.6668008791761,"player","4066328"
2023,10,"dummy",2.2,"player__4066336",1.55396947459565,"player","4066336"
2023,10,"dummy",2.2,"player__4066354",-0.498789682865999,"player","4066354"
2023,10,"dummy",2.2,"player__4066372",1.22589881588727,"player","4066372"
2023,10,"dummy",2.2,"player__4066387",-0.807003434786542,"player","4066387"
2023,10,"dummy",2.2,"player__4066392",-0.830962836336124,"player","4066392"
2023,10,"dummy",2.2,"player__4066405",-0.745308179090434,"player","4066405"
2023,10,"dummy",2.2,"player__4066410",-0.160582404778296,"player","4066410"
2023,10,"dummy",2.2,"player__4066436",-0.539274124511805,"player","4066436"
2023,10,"dummy",2.2,"player__4066457",0.497269339671338,"player","4066457"
2023,10,"dummy",2.2,"player__4066636",-0.636217184362557,"player","4066636"
2023,10,"dummy",2.2,"player__4066648",-0.681291842040564,"player","4066648"
2023,10,"dummy",2.2,"player__4066650",-1.15650218504778,"player","4066650"
2023,10,"dummy",2.2,"player__4066668",-0.686052604926381,"player","4066668"
2023,10,"dummy",2.2,"player__4066731",-0.846031928041534,"player","4066731"
2023,10,"dummy",2.2,"player__4066790",-0.253986635836562,"player","4066790"
2023,10,"dummy",2.2,"player__4066993",-0.39227415490333,"player","4066993"
2023,10,"dummy",2.2,"player__4067735",0.031674418397445,"player","4067735"
2023,10,"dummy",2.2,"player__4067858",0.235076682710888,"player","4067858"
2023,10,"dummy",2.2,"player__4080610",0.703214074216583,"player","4080610"
2023,10,"dummy",2.2,"player__4222252",0.463407379640691,"player","4222252"
2023,10,"dummy",2.2,"player__4230547",0.371354424277531,"player","4230547"
2023,10,"dummy",2.2,"player__4230557",-0.540306096209635,"player","4230557"
2023,10,"dummy",2.2,"player__4237",-1.51497579510884,"player","4237"
2023,10,"dummy",2.2,"player__4249",0.532043535274508,"player","4249"
2023,10,"dummy",2.2,"player__4251",1.45709050320383,"player","4251"
2023,10,"dummy",2.2,"player__4277811",-0.564943878316409,"player","4277811"
2023,10,"dummy",2.2,"player__4277813",0.473415067234488,"player","4277813"
2023,10,"dummy",2.2,"player__4277843",-0.322760323197884,"player","4277843"
2023,10,"dummy",2.2,"player__4277847",-0.117202372608337,"player","4277847"
2023,10,"dummy",2.2,"player__4277848",-1.09771841819442,"player","4277848"
2023,10,"dummy",2.2,"player__4277869",1.02896047112367,"player","4277869"
2023,10,"dummy",2.2,"player__4277883",-1.58634260730916,"player","4277883"
2023,10,"dummy",2.2,"player__4277890",-2.04396134953182,"player","4277890"
2023,10,"dummy",2.2,"player__4277905",0.921224526370824,"player","4277905"
2023,10,"dummy",2.2,"player__4277919",0.347495073894526,"player","4277919"
2023,10,"dummy",2.2,"player__4277922",-1.2644719442217,"player","4277922"
2023,10,"dummy",2.2,"player__4277928",-0.244679106794675,"player","4277928"
2023,10,"dummy",2.2,"player__4277952",-0.420699656976097,"player","4277952"
2023,10,"dummy",2.2,"player__4277956",-1.01756929787038,"player","4277956"
2023,10,"dummy",2.2,"player__4277957",-0.811988762905789,"player","4277957"
2023,10,"dummy",2.2,"player__4277961",2.34843589636843,"player","4277961"
2023,10,"dummy",2.2,"player__4277964",-0.703858773728212,"player","4277964"
2023,10,"dummy",2.2,"player__4278031",0.248146552993159,"player","4278031"
2023,10,"dummy",2.2,"player__4278039",-0.254588636467445,"player","4278039"
2023,10,"dummy",2.2,"player__4278049",-0.00156545996068394,"player","4278049"
2023,10,"dummy",2.2,"player__4278052",-1.1101140064795,"player","4278052"
2023,10,"dummy",2.2,"player__4278053",-0.465980668132165,"player","4278053"
2023,10,"dummy",2.2,"player__4278067",1.00776845580252,"player","4278067"
2023,10,"dummy",2.2,"player__4278073",1.80522193952003,"player","4278073"
2023,10,"dummy",2.2,"player__4278075",-0.990481792135458,"player","4278075"
2023,10,"dummy",2.2,"player__4278076",-0.16355662845147,"player","4278076"
2023,10,"dummy",2.2,"player__4278077",-0.786102918900055,"player","4278077"
2023,10,"dummy",2.2,"player__4278078",-1.64948565212645,"player","4278078"
2023,10,"dummy",2.2,"player__4278104",2.51845672555389,"player","4278104"
2023,10,"dummy",2.2,"player__4278124",-0.155871877093764,"player","4278124"
2023,10,"dummy",2.2,"player__4278129",-0.522235105636077,"player","4278129"
2023,10,"dummy",2.2,"player__4278355",-0.302702003135722,"player","4278355"
2023,10,"dummy",2.2,"player__4278402",-0.70200192879419,"player","4278402"
2023,10,"dummy",2.2,"player__4278507",-0.537276315802442,"player","4278507"
2023,10,"dummy",2.2,"player__4278508",-0.177524360641719,"player","4278508"
2023,10,"dummy",2.2,"player__4278541",0.0662337303333402,"player","4278541"
2023,10,"dummy",2.2,"player__4278572",-0.0167948312956939,"player","4278572"
2023,10,"dummy",2.2,"player__4278594",0.287980675032861,"player","4278594"
2023,10,"dummy",2.2,"player__4279888",1.61707370792089,"player","4279888"
2023,10,"dummy",2.2,"player__4280151",-0.268675985469005,"player","4280151"
2023,10,"dummy",2.2,"player__4280245",-0.363808564359943,"player","4280245"
2023,10,"dummy",2.2,"player__4291678",-1.02869186848226,"player","4291678"
2023,10,"dummy",2.2,"player__4305",-0.362113625395412,"player","4305"
2023,10,"dummy",2.2,"player__4351851",-0.539710681161097,"player","4351851"
2023,10,"dummy",2.2,"player__4351852",1.54696691568787,"player","4351852"
2023,10,"dummy",2.2,"player__4395625",-1.03097016538465,"player","4395625"
2023,10,"dummy",2.2,"player__4395626",-1.11428495667953,"player","4395626"
2023,10,"dummy",2.2,"player__4395627",-0.302262122887375,"player","4395627"
2023,10,"dummy",2.2,"player__4395628",1.92226707505346,"player","4395628"
2023,10,"dummy",2.2,"player__4395630",-1.38300955298237,"player","4395630"
2023,10,"dummy",2.2,"player__4395651",0.231710314413753,"player","4395651"
2023,10,"dummy",2.2,"player__4395652",-0.289465841522556,"player","4395652"
2023,10,"dummy",2.2,"player__4395698",0.967390542460659,"player","4395698"
2023,10,"dummy",2.2,"player__4395702",2.56157617599852,"player","4395702"
2023,10,"dummy",2.2,"player__4395712",-0.849272913140355,"player","4395712"
2023,10,"dummy",2.2,"player__4395723",-2.62911842736331,"player","4395723"
2023,10,"dummy",2.2,"player__4395724",1.83178136770184,"player","4395724"
2023,10,"dummy",2.2,"player__4395725",1.33493414075593,"player","4395725"
2023,10,"dummy",2.2,"player__4396907",2.07764458967673,"player","4396907"
2023,10,"dummy",2.2,"player__4396909",-0.296722049234598,"player","4396909"
2023,10,"dummy",2.2,"player__4396971",-0.971040270223513,"player","4396971"
2023,10,"dummy",2.2,"player__4396991",0.616093499005785,"player","4396991"
2023,10,"dummy",2.2,"player__4396993",0.239042442379886,"player","4396993"
2023,10,"dummy",2.2,"player__4397002",-0.915059273568424,"player","4397002"
2023,10,"dummy",2.2,"player__4397008",-0.706220995703133,"player","4397008"
2023,10,"dummy",2.2,"player__4397014",0.894959595400872,"player","4397014"
2023,10,"dummy",2.2,"player__4397018",-0.0117110101854716,"player","4397018"
2023,10,"dummy",2.2,"player__4397020",0.701069860919236,"player","4397020"
2023,10,"dummy",2.2,"player__4397077",-0.694335966044387,"player","4397077"
2023,10,"dummy",2.2,"player__4397102",-1.00065448856875,"player","4397102"
2023,10,"dummy",2.2,"player__4397119",0.0239507903126087,"player","4397119"
2023,10,"dummy",2.2,"player__4397136",-0.8777024544566,"player","4397136"
2023,10,"dummy",2.2,"player__4397140",-0.689580449362145,"player","4397140"
2023,10,"dummy",2.2,"player__4397183",-0.176268589625298,"player","4397183"
2023,10,"dummy",2.2,"player__4397189",-0.63407284100446,"player","4397189"
2023,10,"dummy",2.2,"player__4397235",-0.159059891901491,"player","4397235"
2023,10,"dummy",2.2,"player__4397688",-0.643152123928345,"player","4397688"
2023,10,"dummy",2.2,"player__4397886",0.00827679681954849,"player","4397886"
2023,10,"dummy",2.2,"player__4401416",-1.22780816526533,"player","4401416"
2023,10,"dummy",2.2,"player__4423545",-0.417236337968482,"player","4423545"
2023,10,"dummy",2.2,"player__4431671",1.31086921730378,"player","4431671"
2023,10,"dummy",2.2,"player__4431675",-0.720541494523097,"player","4431675"
2023,10,"dummy",2.2,"player__4431678",0.483609212256321,"player","4431678"
2023,10,"dummy",2.2,"player__4431679",-0.48770892018919,"player","4431679"
2023,10,"dummy",2.2,"player__4431680",-0.14536278418978,"player","4431680"
2023,10,"dummy",2.2,"player__4431687",-1.29071136756454,"player","4431687"
2023,10,"dummy",2.2,"player__4431690",-0.920255722074401,"player","4431690"
2023,10,"dummy",2.2,"player__4431712",-0.100822976413542,"player","4431712"
2023,10,"dummy",2.2,"player__4431767",-1.17383563959203,"player","4431767"
2023,10,"dummy",2.2,"player__4431778",1.37140557628561,"player","4431778"
2023,10,"dummy",2.2,"player__4431823",0.697242955952362,"player","4431823"
2023,10,"dummy",2.2,"player__4431828",-0.490076907516701,"player","4431828"
2023,10,"dummy",2.2,"player__4432158",0.704994121126518,"player","4432158"
2023,10,"dummy",2.2,"player__4432162",-0.522260139575056,"player","4432162"
2023,10,"dummy",2.2,"player__4432165",-0.39563954129759,"player","4432165"
2023,10,"dummy",2.2,"player__4432166",-0.0821613006586104,"player","4432166"
2023,10,"dummy",2.2,"player__4432168",-1.59993121061776,"player","4432168"
2023,10,"dummy",2.2,"player__4432170",-0.711108272423937,"player","4432170"
2023,10,"dummy",2.2,"player__4432171",-0.603488220175175,"player","4432171"
2023,10,"dummy",2.2,"player__4432174",0.435244644760647,"player","4432174"
2023,10,"dummy",2.2,"player__4432176",-0.371502810766122,"player","4432176"
2023,10,"dummy",2.2,"player__4432179",-0.94244975838305,"player","4432179"
2023,10,"dummy",2.2,"player__4432192",-1.40042474824209,"player","4432192"
2023,10,"dummy",2.2,"player__4432194",-1.16405891070557,"player","4432194"
2023,10,"dummy",2.2,"player__4432573",-0.878693908638142,"player","4432573"
2023,10,"dummy",2.2,"player__4432582",-0.718223571385287,"player","4432582"
2023,10,"dummy",2.2,"player__4432585",0.355172798022413,"player","4432585"
2023,10,"dummy",2.2,"player__4432639",-2.64110063466238,"player","4432639"
2023,10,"dummy",2.2,"player__4432808",-1.22031534014818,"player","4432808"
2023,10,"dummy",2.2,"player__4432809",-0.21734873652135,"player","4432809"
2023,10,"dummy",2.2,"player__4432810",-0.766212709731042,"player","4432810"
2023,10,"dummy",2.2,"player__4432811",0.581013642279779,"player","4432811"
2023,10,"dummy",2.2,"player__4432813",0.104433773702352,"player","4432813"
2023,10,"dummy",2.2,"player__4432816",-0.297651980949942,"player","4432816"
2023,10,"dummy",2.2,"player__4432817",-0.347467532842251,"player","4432817"
2023,10,"dummy",2.2,"player__4432819",0.0336275010189422,"player","4432819"
2023,10,"dummy",2.2,"player__4432822",0.0666973568959504,"player","4432822"
2023,10,"dummy",2.2,"player__4432823",-0.298263884841167,"player","4432823"
2023,10,"dummy",2.2,"player__4433134",0.992749024926637,"player","4433134"
2023,10,"dummy",2.2,"player__4433136",0.383574111520516,"player","4433136"
2023,10,"dummy",2.2,"player__4433137",-0.954103551906666,"player","4433137"
2023,10,"dummy",2.2,"player__4433192",-0.361754975835386,"player","4433192"
2023,10,"dummy",2.2,"player__4433218",-2.49028778998974,"player","4433218"
2023,10,"dummy",2.2,"player__4433247",-0.733581983632194,"player","4433247"
2023,10,"dummy",2.2,"player__4433621",-1.04404399097456,"player","4433621"
2023,10,"dummy",2.2,"player__4433623",-0.456907874852452,"player","4433623"
2023,10,"dummy",2.2,"player__4437244",-1.95039236135876,"player","4437244"
2023,10,"dummy",2.2,"player__4565201",-1.94665603857284,"player","4565201"
2023,10,"dummy",2.2,"player__4566434",1.28962706488824,"player","4566434"
2023,10,"dummy",2.2,"player__4576086",-0.586268793086201,"player","4576086"
2023,10,"dummy",2.2,"player__4590530",-0.339966378816346,"player","4590530"
2023,10,"dummy",2.2,"player__4592402",-0.616566148719239,"player","4592402"
2023,10,"dummy",2.2,"player__4592492",-1.72639328378343,"player","4592492"
2023,10,"dummy",2.2,"player__4592691",-1.04508536081293,"player","4592691"
2023,10,"dummy",2.2,"player__4593041",-1.1592250834865,"player","4593041"
2023,10,"dummy",2.2,"player__4593049",-0.0813393450564258,"player","4593049"
2023,10,"dummy",2.2,"player__4593125",0.132787604979067,"player","4593125"
2023,10,"dummy",2.2,"player__4593803",-0.9514093901643,"player","4593803"
2023,10,"dummy",2.2,"player__4594268",0.858893345747925,"player","4594268"
2023,10,"dummy",2.2,"player__4594327",0.357799971435446,"player","4594327"
2023,10,"dummy",2.2,"player__4610139",-0.41807884511718,"player","4610139"
2023,10,"dummy",2.2,"player__4683018",-2.14743573053083,"player","4683018"
2023,10,"dummy",2.2,"player__4683021",0.093764327810973,"player","4683021"
2023,10,"dummy",2.2,"player__4683024",-1.68869041440016,"player","4683024"
2023,10,"dummy",2.2,"player__4683027",-0.992816740068332,"player","4683027"
2023,10,"dummy",2.2,"player__4683634",-0.15414330994982,"player","4683634"
2023,10,"dummy",2.2,"player__4683749",-0.250664879016195,"player","4683749"
2023,10,"dummy",2.2,"player__4683935",-0.484595821848036,"player","4683935"
2023,10,"dummy",2.2,"player__4701230",-0.270952778824953,"player","4701230"
2023,10,"dummy",2.2,"player__4701232",-0.265889409732141,"player","4701232"
2023,10,"dummy",2.2,"player__4702176",0.103692886444264,"player","4702176"
2023,10,"dummy",2.2,"player__4702233",-0.549923264743314,"player","4702233"
2023,10,"dummy",2.2,"player__4868423",-0.221882141883241,"player","4868423"
2023,10,"dummy",2.2,"player__4869342",-0.0689821149430485,"player","4869342"
2023,10,"dummy",2.2,"player__4871143",-1.17120370024385,"player","4871143"
2023,10,"dummy",2.2,"player__4871144",-0.552313667765013,"player","4871144"
2023,10,"dummy",2.2,"player__4871145",-1.17154862521551,"player","4871145"
2023,10,"dummy",2.2,"player__4914336",-1.30688086857282,"player","4914336"
2023,10,"dummy",2.2,"player__4997526",-0.500886547319777,"player","4997526"
2023,10,"dummy",2.2,"player__4997528",-0.106125837739552,"player","4997528"
2023,10,"dummy",2.2,"player__6426",-0.548700811351936,"player","6426"
2023,10,"dummy",2.2,"player__6427",0.257727461681568,"player","6427"
2023,10,"dummy",2.2,"player__6429",0.976629146407162,"player","6429"
2023,10,"dummy",2.2,"player__6430",0.629258647291503,"player","6430"
2023,10,"dummy",2.2,"player__6440",1.19147945080321,"player","6440"
2023,10,"dummy",2.2,"player__6442",1.65983400027827,"player","6442"
2023,10,"dummy",2.2,"player__6443",-0.492977143544165,"player","6443"
2023,10,"dummy",2.2,"player__6446",0.103522581434868,"player","6446"
2023,10,"dummy",2.2,"player__6450",2.24153125499694,"player","6450"
2023,10,"dummy",2.2,"player__6461",0.168070341889433,"player","6461"
2023,10,"dummy",2.2,"player__6462",-0.316448659630626,"player","6462"
2023,10,"dummy",2.2,"player__6475",0.938538776670172,"player","6475"
2023,10,"dummy",2.2,"player__6477",-0.853323189827633,"player","6477"
2023,10,"dummy",2.2,"player__6478",-0.111397365091096,"player","6478"
2023,10,"dummy",2.2,"player__6479",0.0294258913629669,"player","6479"
2023,10,"dummy",2.2,"player__6578",0.874921766658909,"player","6578"
2023,10,"dummy",2.2,"player__6579",-1.70413962613801,"player","6579"
2023,10,"dummy",2.2,"player__6580",0.885786646720066,"player","6580"
2023,10,"dummy",2.2,"player__6581",0.287869503385528,"player","6581"
2023,10,"dummy",2.2,"player__6583",1.27741621138615,"player","6583"
2023,10,"dummy",2.2,"player__6585",0.356961404474449,"player","6585"
2023,10,"dummy",2.2,"player__6588",-0.179431363541961,"player","6588"
2023,10,"dummy",2.2,"player__6589",1.36106491477309,"player","6589"
2023,10,"dummy",2.2,"player__6606",1.11524451954458,"player","6606"
2023,10,"dummy",2.2,"player__6609",0.871118113835864,"player","6609"
2023,10,"dummy",2.2,"player__6617",-1.37007561536821,"player","6617"
2023,10,"dummy",2.2,"player__6619",-0.0592844956122957,"player","6619"
2024,10,"dummy",2.2,"away_dummy_1",1.27749690961073,"away_dummy",NA
2024,10,"dummy",2.2,"away_dummy_2",0.933938122716648,"away_dummy",NA
2024,10,"dummy",2.2,"away_dummy_3",-0.247327914599856,"away_dummy",NA
2024,10,"dummy",2.2,"away_dummy_4",-1.32556385056129,"away_dummy",NA
2024,10,"dummy",2.2,"away_dummy_5",0.130327830699175,"away_dummy",NA
2024,10,"dummy",2.2,"home_dummy_1",-3.22002495509277,"home_dummy",NA
2024,10,"dummy",2.2,"home_dummy_2",-0.687509435136205,"home_dummy",NA
2024,10,"dummy",2.2,"home_dummy_3",-1.58179049122072,"home_dummy",NA
2024,10,"dummy",2.2,"home_dummy_4",0.0342321957010209,"home_dummy",NA
2024,10,"dummy",2.2,"home_dummy_5",-0.240541864358294,"home_dummy",NA
2024,10,"dummy",2.2,"player__1966",2.34142337712401,"player","1966"
2024,10,"dummy",2.2,"player__2284101",-0.53508936547969,"player","2284101"
2024,10,"dummy",2.2,"player__2326307",1.85520530883194,"player","2326307"
2024,10,"dummy",2.2,"player__2451037",-0.518720862394298,"player","2451037"
2024,10,"dummy",2.2,"player__2488653",-0.293764789960744,"player","2488653"
2024,10,"dummy",2.2,"player__2489663",-0.953433349134416,"player","2489663"
2024,10,"dummy",2.2,"player__2490089",-0.422219732379862,"player","2490089"
2024,10,"dummy",2.2,"player__2490149",0.683490354823211,"player","2490149"
2024,10,"dummy",2.2,"player__2490620",1.69913037371288,"player","2490620"
2024,10,"dummy",2.2,"player__2528210",-0.476028293353501,"player","2528210"
2024,10,"dummy",2.2,"player__2528426",-0.928796881803573,"player","2528426"
2024,10,"dummy",2.2,"player__2528588",-2.09186798085663,"player","2528588"
2024,10,"dummy",2.2,"player__2528693",-1.88233875218732,"player","2528693"
2024,10,"dummy",2.2,"player__2528794",-1.08754372647889,"player","2528794"
2024,10,"dummy",2.2,"player__2530530",0.519493699877178,"player","2530530"
2024,10,"dummy",2.2,"player__2531367",1.62437900170093,"player","2531367"
2024,10,"dummy",2.2,"player__2566769",1.68502428739612,"player","2566769"
2024,10,"dummy",2.2,"player__2578185",-0.300445922565845,"player","2578185"
2024,10,"dummy",2.2,"player__2578239",-1.01467989725669,"player","2578239"
2024,10,"dummy",2.2,"player__2580365",0.0804319584860437,"player","2580365"
2024,10,"dummy",2.2,"player__2580782",1.62347782564197,"player","2580782"
2024,10,"dummy",2.2,"player__2581018",4.26021461153981,"player","2581018"
2024,10,"dummy",2.2,"player__2581190",-3.03502069873145,"player","2581190"
2024,10,"dummy",2.2,"player__2583632",0.812786282622498,"player","2583632"
2024,10,"dummy",2.2,"player__2594922",0.672735705928132,"player","2594922"
2024,10,"dummy",2.2,"player__2595516",1.14274435043023,"player","2595516"
2024,10,"dummy",2.2,"player__2779",1.85916972904189,"player","2779"
2024,10,"dummy",2.2,"player__2960236",-0.0841058659693086,"player","2960236"
2024,10,"dummy",2.2,"player__2968436",1.29616389713063,"player","2968436"
2024,10,"dummy",2.2,"player__2990962",-2.33291081871817,"player","2990962"
2024,10,"dummy",2.2,"player__2990969",-0.633391584185735,"player","2990969"
2024,10,"dummy",2.2,"player__2990984",0.86199956470272,"player","2990984"
2024,10,"dummy",2.2,"player__2990992",1.09466807831382,"player","2990992"
2024,10,"dummy",2.2,"player__2991043",-0.398467934883353,"player","2991043"
2024,10,"dummy",2.2,"player__2991070",-2.8764660476653,"player","2991070"
2024,10,"dummy",2.2,"player__2991139",2.07124701253511,"player","2991139"
2024,10,"dummy",2.2,"player__2991155",0.51760867785825,"player","2991155"
2024,10,"dummy",2.2,"player__2991230",2.83664173588685,"player","2991230"
2024,10,"dummy",2.2,"player__2991350",1.79224464923097,"player","2991350"
2024,10,"dummy",2.2,"player__2993370",-1.56724419902707,"player","2993370"
2024,10,"dummy",2.2,"player__2993874",-1.36106628721852,"player","2993874"
2024,10,"dummy",2.2,"player__2999547",0.420319156572308,"player","2999547"
2024,10,"dummy",2.2,"player__3012",-0.510532030059664,"player","3012"
2024,10,"dummy",2.2,"player__3032976",2.23827743613893,"player","3032976"
2024,10,"dummy",2.2,"player__3032977",3.36034881823338,"player","3032977"
2024,10,"dummy",2.2,"player__3032978",-0.802745289227036,"player","3032978"
2024,10,"dummy",2.2,"player__3032979",-0.526651539980605,"player","3032979"
2024,10,"dummy",2.2,"player__3033",-1.01510281286565,"player","3033"
2024,10,"dummy",2.2,"player__3037789",2.77209942006426,"player","3037789"
2024,10,"dummy",2.2,"player__3058254",-0.193666286307687,"player","3058254"
2024,10,"dummy",2.2,"player__3059310",0.375060464295809,"player","3059310"
2024,10,"dummy",2.2,"player__3059318",2.88388916185781,"player","3059318"
2024,10,"dummy",2.2,"player__3059319",-1.81915757325577,"player","3059319"
2024,10,"dummy",2.2,"player__3062679",1.89780969338541,"player","3062679"
2024,10,"dummy",2.2,"player__3064230",0.0104847192112999,"player","3064230"
2024,10,"dummy",2.2,"player__3064290",1.58505411375099,"player","3064290"
