"season","min_minutes","dummy_penalty_ratio","n_players_inner","n_players_outer","inner_dummy_lambda","inner_no_dummy_lambda","inner_dummy_RMSE","inner_dummy_R2","inner_no_dummy_RMSE","inner_no_dummy_R2","neutral_inner_RMSE","outer_dummy_lambda","outer_no_dummy_lambda","outer_dummy_RMSE","outer_dummy_R2","outer_no_dummy_RMSE","outer_no_dummy_R2"
2024,10,1.6,368,394,5.86096179598596,5.76938426792368,15.0415637232639,0.135224774584176,15.0692325618201,0.132040353920946,15.055398142542,3.55142317812636,3.49945113161719,14.4207445169878,0.201467074981708,14.4935714449118,0.193381286526715
2025,10,1.6,377,410,6.04249260553755,6.5303819433978,15.1072588182765,0.123863595174199,15.1395227728952,0.120117341727316,15.1233907955858,4.32338161017571,4.67807631823416,14.6035224750638,0.233774252695112,14.7558898063412,0.217701853405376
2007,10,1.7,386,411,13.0342890069359,11.6700695867096,11.9489989034597,0.0964422663740054,11.9534931317355,0.0957624506980401,11.9512460175976,4.61177660106851,4.53635034824729,12.6354629160473,0.11701598365574,12.6475491143108,0.11532597451856
2008,10,1.7,385,407,6.65323257291064,6.53738026442712,12.3880459346865,0.157656899438441,12.382796612084,0.158370618755587,12.3854212733853,4.53042636954166,4.45563159457281,12.5449118696852,0.23705785053529,12.5336067882799,0.23843231005346
2009,10,1.7,374,398,5.95555764561677,5.84893640899447,12.1661347613679,0.148911076068002,12.1665366282653,0.148854849481534,12.1663356948166,3.4248785322608,3.36710949677689,11.566117716359,0.154172601786329,11.5699898561368,0.153606169690724
2010,10,1.7,372,400,6.76588210442805,6.05388472540986,12.5819527268121,0.0782615742149501,12.5745135051314,0.0793512284976513,12.5782331159717,5.01586629688769,4.49355138931746,12.1077622864415,0.200596487555926,12.0627909547796,0.206523838198976
2011,10,1.7,405,417,6.44195399966943,6.33509694280288,11.19392446341,0.179540924897816,11.194882666232,0.179400455868973,11.194403564821,4.79169133442306,4.71440599031946,12.1623148174653,0.170472823307735,12.1751329127589,0.168723392924156
2012,10,1.7,308,402,51.5117427322948,45.9246612637716,12.7323504736653,0.0816325862213132,12.703241623464,0.0858269510115962,12.7177960485646,5.23525302972878,4.69047504240146,12.6346448764956,0.11148956410862,12.6762528507803,0.105627904767814
2013,10,1.7,392,418,6.47319350259173,6.36240534973564,12.4288853303172,0.127129018162866,12.3476770737563,0.138498140265692,12.3882812020367,4.44618073576927,3.98600266108368,12.400509114368,0.169632046833167,12.3895364168429,0.171100913177394
2014,10,1.7,382,419,5.78707921407944,5.68555150856927,12.4801060070687,0.158301664253649,12.4751148791513,0.158974764948189,12.47761044311,4.75814595343949,4.68175370189344,11.7883731595792,0.177555718114941,11.8326519972164,0.171365674779482
2015,10,1.7,394,424,4.94149895867184,4.85733717592073,12.489249091334,0.138842970205107,12.4878020841581,0.139042506335089,12.488525587746,4.39161815750781,4.32190993278547,12.1645451938716,0.22201192910951,12.2106048668029,0.216109247837895
2016,10,1.7,390,408,7.07710131905789,6.95538213175222,11.8974374300486,0.193605124363595,11.8962824995476,0.19376167653531,11.8968599647981,5.45831953166327,5.36841779820058,12.2909141481399,0.188225050223141,12.308748022805,0.18586760218887
2017,10,1.7,390,412,6.82724729245889,6.70982534885395,12.4862349104991,0.142865568720336,12.5007199887039,0.140875719744977,12.4934774496015,4.77603663663213,4.69810596890153,12.5724408938908,0.111075961655493,12.5789845967711,0.110150386643102
2018,10,1.7,375,401,7.49192283796984,7.35813850157752,12.4652717340556,0.158639835822617,12.4665139666444,0.158472135171509,12.46589285035,5.79678161631248,6.25542065655361,12.5915505374788,0.178325687591001,12.6570568305299,0.16975409073603
2019,10,1.7,373,407,7.37384104957105,6.5981760381483,12.9029453153381,0.159230078347528,12.8926034548676,0.160577311926106,12.8977743851029,4.74828886450162,5.12520652508702,13.148482329508,0.19324128148379,13.300885847521,0.174430678921068
2022,10,1.7,431,449,6.07419693272947,5.97928760565557,14.1938146087661,0.121366826525375,14.2255778250843,0.11742997894509,14.2096962169252,3.16969037444711,3.42647565297097,14.753979772624,0.175912289891284,14.8796131043615,0.161817965684506
2023,10,1.7,388,410,13.6432494589145,14.7146490778075,12.5759779764952,0.113512014132504,12.6317486554852,0.105631964910719,12.6038633159902,7.3364241438823,7.21615489562193,13.8425929688593,0.127903310014915,13.9594295015078,0.113119553876128
2024,10,1.7,368,394,5.87622471732968,5.76938426792368,15.0421990235251,0.135151723199512,15.0692325618201,0.132040353920946,15.0557157926726,3.56008518587788,3.49945113161719,14.4230361676498,0.201213259527634,14.4935714449118,0.193381286526715
2025,10,1.7,377,410,6.05786790478829,6.5303819433978,15.1079684403437,0.123781285029636,15.1395227728952,0.120117341727316,15.1237456066194,4.33353039329819,4.67807631823416,14.6077448148613,0.233331108490561,14.7558898063412,0.217701853405376
2007,10,1.8,386,411,13.0666321558365,11.6700695867096,11.9494905900406,0.0963679042693928,11.9534931317355,0.0957624506980401,11.9514918608881,4.62255178004296,4.53635034824729,12.6355758448665,0.117000200334059,12.6475491143108,0.11532597451856
2008,10,1.8,385,407,6.669782902694,6.53738026442712,12.3877810173279,0.157692925931148,12.382796612084,0.158370618755587,12.385288814706,4.54111133739435,4.45563159457281,12.5442792657571,0.237134794564328,12.5336067882799,0.23843231005346
2009,10,1.8,374,398,5.97078925084852,5.84893640899447,12.1659793563119,0.148932818828501,12.1665366282653,0.148854849481534,12.1662579922886,3.43313125161565,3.36710949677689,11.566236479219,0.154155231498543,11.5699898561368,0.153606169690724
2010,10,1.8,372,400,6.78327511754997,6.05388472540986,12.5808852198595,0.07841797608,12.5745135051314,0.0793512284976513,12.5776993624954,5.02789475323513,4.49355138931746,12.1062114426886,0.20080126041424,12.0627909547796,0.206523838198976
2011,10,1.8,405,417,6.45721929350751,6.33509694280288,11.193934996094,0.17953938091022,11.194882666232,0.179400455868973,11.194408831163,4.80273209786643,4.71440599031946,12.1628675537821,0.170397423152086,12.1751329127589,0.168723392924156
2012,10,1.8,308,402,51.6702404022403,45.9246612637716,12.7318008872415,0.0817118663778947,12.703241623464,0.0858269510115962,12.7175212553528,5.24774766703124,4.69047504240146,12.6361594282957,0.111276534656756,12.6762528507803,0.105627904767814
2013,10,1.8,392,418,6.48902038157117,6.36240534973564,12.4245551962605,0.127737116132063,12.3476770737563,0.138498140265692,12.3861161350084,4.45640184090897,3.98600266108368,12.399736449048,0.169735522670445,12.3895364168429,0.171100913177394
2014,10,1.8,382,419,5.80158317200946,5.68555150856927,12.4795290118447,0.158379491267742,12.4751148791513,0.158974764948189,12.477321945498,4.76905913223178,4.68175370189344,11.7898109176176,0.177355088567298,11.8326519972164,0.171365674779482
2015,10,1.8,394,424,4.95352207049342,4.85733717592073,12.488592693426,0.138933487547583,12.4878020841581,0.139042506335089,12.488197388792,4.40157647532529,4.32190993278547,12.1659694543708,0.22182974021089,12.2106048668029,0.216109247837895
2016,10,1.8,390,408,7.09448977438727,6.95538213175222,11.8967074275758,0.193704078814395,11.8962824995476,0.19376167653531,11.8964949635617,5.47116263644366,5.36841779820058,12.2911059868122,0.188199709383226,12.308748022805,0.18586760218887
2017,10,1.8,390,412,6.84402185583103,6.70982534885395,12.4866634526112,0.142806732008466,12.5007199887039,0.140875719744977,12.4936917206575,4.78716958916506,4.69810596890153,12.5727274473587,0.111035440141674,12.5789845967711,0.110150386643102
2018,10,1.8,375,401,7.51103488602589,7.35813850157752,12.4652095899982,0.158648224794021,12.4665139666444,0.158472135171509,12.4658617783213,5.8106495149161,6.25542065655361,12.5925452928191,0.178195854939417,12.6570568305299,0.16975409073603
2019,10,1.8,373,407,7.39274833431354,6.5981760381483,12.9023320191386,0.159310002540099,12.8926034548676,0.160577311926106,12.8974677370031,4.75948765899337,5.12520652508702,13.1518108623385,0.192832768515113,13.300885847521,0.174430678921068
2022,10,1.8,431,449,6.08775540802574,5.97928760565557,14.1949857587211,0.121221826230181,14.2255778250843,0.11742997894509,14.2102817919027,3.17649228512189,3.42647565297097,14.7577223209716,0.175494154673736,14.8796131043615,0.161817965684506
2023,10,1.8,388,410,13.6769364946156,14.7146490778075,12.577066206339,0.11335858758814,12.6317486554852,0.105631964910719,12.6044074309121,7.35360546506235,7.21615489562193,13.8477186253674,0.127257347849213,13.9594295015078,0.113119553876128
2024,10,1.8,368,394,5.89148763867339,5.76938426792368,15.0428150251371,0.135080887965878,15.0692325618201,0.132040353920946,15.0560237934786,3.56874719362942,3.49945113161719,14.4251547872656,0.200978572526716,14.4935714449118,0.193381286526715
2025,10,1.8,377,410,6.07324320403902,6.5303819433978,15.1086681154915,0.12370012485811,15.1395227728952,0.120117341727316,15.1240954441933,4.34367917642066,4.67807631823416,14.6116639908653,0.232919667377068,14.7558898063412,0.217701853405376
2007,10,1.9,386,411,13.0989753047371,11.6700695867096,11.949953006007,0.0962979662263306,11.9534931317355,0.0957624506980401,11.9517230688712,4.63332695901742,4.53635034824729,12.6357112500393,0.116981275453614,12.6475491143108,0.11532597451856
2008,10,1.9,385,407,6.68633323247736,6.53738026442712,12.3875414584476,0.157725503224554,12.382796612084,0.158370618755587,12.3851690352658,4.55179630524704,4.45563159457281,12.5437124935527,0.237203728142318,12.5336067882799,0.23843231005346
2009,10,1.9,374,398,5.98602085608029,5.84893640899447,12.1658523583096,0.148950586944742,12.1665366282653,0.148854849481534,12.1661944932875,3.44138397097049,3.36710949677689,11.5663496922351,0.154138672766368,11.5699898561368,0.153606169690724
2010,10,1.9,372,400,6.8006681306719,6.05388472540986,12.579927359338,0.0785583022046094,12.5745135051314,0.0793512284976513,12.5772204322347,5.03992320958259,4.49355138931746,12.1048063205101,0.200986769598476,12.0627909547796,0.206523838198976
2011,10,1.9,405,417,6.47248458734559,6.33509694280288,11.1939477939024,0.179537504875773,11.194882666232,0.179400455868973,11.1944152300672,4.8137728613098,4.71440599031946,12.1633749486541,0.170328205120817,12.1751329127589,0.168723392924156
2012,10,1.9,308,402,51.8287380721858,45.9246612637716,12.7313115387785,0.0817824540748168,12.703241623464,0.0858269510115962,12.7172765811212,5.2602423043337,4.69047504240146,12.6375343126488,0.111083128033803,12.6762528507803,0.105627904767814
2013,10,1.9,392,418,6.50484726055062,6.36240534973564,12.4206600285426,0.128283949010692,12.3476770737563,0.138498140265692,12.3841685511495,4.46662294604867,3.98600266108368,12.3990499611155,0.169827452167374,12.3895364168429,0.171100913177394
2014,10,1.9,382,419,5.81608712993948,5.68555150856927,12.4790294657293,0.15844686878506,12.4751148791513,0.158974764948189,12.4770721724403,4.77997231102407,4.68175370189344,11.7911645867873,0.177166170697225,11.8326519972164,0.171365674779482
2015,10,1.9,394,424,4.96554518231501,4.85733717592073,12.4880339116919,0.139010539860307,12.4878020841581,0.139042506335089,12.487917997925,4.41153479314277,4.32190993278547,12.1673150136637,0.22165759903763,12.2106048668029,0.216109247837895
2016,10,1.9,390,408,7.11187822971665,6.95538213175222,11.8960947378277,0.193787126418442,11.8962824995476,0.19376167653531,11.8961886186876,5.48400574122404,5.36841779820058,12.2913300708311,0.188170108608475,12.308748022805,0.18586760218887
2017,10,1.9,390,412,6.86079641920317,6.70982534885395,12.4870733974533,0.142750446719982,12.5007199887039,0.140875719744977,12.4938966930786,4.79830254169801,4.69810596890153,12.5729892432568,0.110998418787433,12.5789845967711,0.110150386643102
2018,10,1.9,375,401,7.53014693408193,7.35813850157752,12.4651531267743,0.158655846860171,12.4665139666444,0.158472135171509,12.4658335467093,5.82451741351971,6.25542065655361,12.5934957449259,0.1780717950389,12.6570568305299,0.16975409073603
2019,10,1.9,373,407,7.41165561905603,6.5981760381483,12.901800558893,0.159379258874516,12.8926034548676,0.160577311926106,12.8972020068803,4.77068645348512,5.12520652508702,13.1549976074849,0.192441560351212,13.300885847521,0.174430678921068
2022,10,1.9,431,449,6.10131388332201,5.97928760565557,14.1960684404004,0.121087768566563,14.2255778250843,0.11742997894509,14.2108231327424,3.18329419579667,3.42647565297097,14.7611883511632,0.175106818785318,14.8796131043615,0.161817965684506
2023,10,1.9,388,410,13.7106235303166,14.7146490778075,12.5780924401654,0.11321388952957,12.6317486554852,0.105631964910719,12.6049205478253,7.3707867862424,7.21615489562193,13.8524028105127,0.126666813089799,13.9594295015078,0.113119553876128
2024,10,1.9,368,394,5.9067505600171,5.76938426792368,15.0434109421451,0.13501235953983,15.0692325618201,0.132040353920946,15.0563217519826,3.57740920138094,3.49945113161719,14.4271217958764,0.200760649154904,14.4935714449118,0.193381286526715
2025,10,1.9,377,410,6.08861850328975,6.5303819433978,15.1093550218992,0.123620442164964,15.1395227728952,0.120117341727316,15.1244388973972,4.35382795954315,4.67807631823416,14.6153140382735,0.232536380532828,14.7558898063412,0.217701853405376
2007,10,2,386,411,13.1313184536377,11.6700695867096,11.9503879114754,0.0962321865353138,11.9534931317355,0.0957624506980401,11.9519405216055,4.64410213799188,4.53635034824729,12.6358628882269,0.116960081527961,12.6475491143108,0.11532597451856
2008,10,2,385,407,6.70288356226072,6.53738026442712,12.38732378926,0.157755103221513,12.382796612084,0.158370618755587,12.385060200672,4.56248127309973,4.45563159457281,12.5432019049358,0.237265825733735,12.5336067882799,0.23843231005346
2009,10,2,374,398,6.00125246131204,5.84893640899447,12.1657483754246,0.148965134909393,12.1665366282653,0.148854849481534,12.166142501845,3.44963669032534,3.36710949677689,11.5664574734936,0.154122908341889,11.5699898561368,0.153606169690724
2010,10,2,372,400,6.81806114379382,6.05388472540986,12.5790633685662,0.0786848672891597,12.5745135051314,0.0793512284976513,12.5767884368488,5.05195166593004,4.49355138931746,12.1035274940348,0.201155586062205,12.0627909547796,0.206523838198976
2011,10,2,405,417,6.48774988118367,6.33509694280288,11.1939621345607,0.179535402671971,11.194882666232,0.179400455868973,11.1944224003963,4.82481362475317,4.71440599031946,12.1638423130524,0.170264445430689,12.1751329127589,0.168723392924156
2012,10,2,308,402,51.9872357421313,45.9246612637716,12.7308731400481,0.0818456900539889,12.703241623464,0.0858269510115962,12.717057381756,5.27273694163615,4.69047504240146,12.6387881459031,0.110906731468296,12.6762528507803,0.105627904767814
2013,10,2,392,418,6.52067413953006,6.36240534973564,12.4171377908196,0.128778279553887,12.3476770737563,0.138498140265692,12.382407432288,4.47684405118837,3.98600266108368,12.3984364313097,0.16990960733283,12.3895364168429,0.171100913177394
2014,10,2,382,419,5.8305910878695,5.68555150856927,12.4785944761972,0.158505536876796,12.4751148791513,0.158974764948189,12.4768546776743,4.79088548981637,4.68175370189344,11.7924404619173,0.176988089896071,11.8326519972164,0.171365674779482
2015,10,2,394,424,4.97756829413659,4.85733717592073,12.4875565315448,0.139076364700639,12.4878020841581,0.139042506335089,12.4876793078514,4.42149311096025,4.32190993278547,12.1685873727581,0.221494805058557,12.2106048668029,0.216109247837895
2016,10,2,390,408,7.12926668504603,6.95538213175222,11.8955785179561,0.193857094603008,11.8962824995476,0.19376167653531,11.8959305087519,5.49684884600443,5.36841779820058,12.2915767350417,0.188137524439398,12.308748022805,0.18586760218887
2017,10,2,390,412,6.8775709825753,6.70982534885395,12.4874648717692,0.142696695703677,12.5007199887039,0.140875719744977,12.4940924302366,4.80943549423095,4.69810596890153,12.5732294420864,0.11096445086224,12.5789845967711,0.110150386643102
2018,10,2,375,401,7.54925898213798,7.35813850157752,12.4651022565264,0.158662713891471,12.4665139666444,0.158472135171509,12.4658081115854,5.83838531212334,6.25542065655361,12.594404345485,0.177953189151849,12.6570568305299,0.16975409073603
2019,10,2,373,407,7.43056290379853,6.5981760381483,12.9013386521985,0.159439449139504,12.8926034548676,0.160577311926106,12.896971053533,4.78188524797687,5.12520652508702,13.158049855436,0.192066774339367,13.300885847521,0.174430678921068
2022,10,2,431,449,6.11487235861828,5.97928760565557,14.1970728558017,0.120963392692289,14.2255778250843,0.11742997894509,14.211325340443,3.19009610647145,3.42647565297097,14.7644099510062,0.174746716918958,14.8796131043615,0.161817965684506
2023,10,2,388,410,13.7443105660176,14.7146490778075,12.5790607395454,0.1130773493512,12.6317486554852,0.105631964910719,12.6054046975153,7.38796810742246,7.21615489562193,13.8567012599417,0.126124732264348,13.9594295015078,0.113119553876128
2024,10,2,368,394,5.92201348136082,5.76938426792368,15.0439865122406,0.134946168362177,15.0692325618201,0.132040353920946,15.0566095370303,3.58607120913247,3.49945113161719,14.4289550512843,0.200557517445752,14.4935714449118,0.193381286526715
2025,10,2,377,410,6.10399380254049,6.5303819433978,15.1100272120178,0.123542463087503,15.1395227728952,0.120117341727316,15.1247749924565,4.36397674266562,4.67807631823416,14.6187237694502,0.23217824250358,14.7558898063412,0.217701853405376
2007,10,2.1,386,411,13.1636616025383,11.6700695867096,11.9507971231511,0.0961702908586031,11.9534931317355,0.0957624506980401,11.9521451274433,4.65487731696634,4.53635034824729,12.6360259814303,0.116937286291928,12.6475491143108,0.11532597451856
2008,10,2.1,385,407,6.71943389204408,6.53738026442712,12.3871251459163,0.157782115513081,12.382796612084,0.158370618755587,12.3849608790002,4.57316624095243,4.45563159457281,12.5427396338313,0.237322044787629,12.5336067882799,0.23843231005346
2009,10,2.1,374,398,6.0164840665438,5.84893640899447,12.1656631704749,0.148977055611151,12.1665366282653,0.148854849481534,12.1660998993701,3.45788940968018,3.36710949677689,11.5665600113024,0.154107910704425,11.5699898561368,0.153606169690724
2010,10,2.1,372,400,6.83545415691575,6.05388472540986,12.5782803241562,0.0787995671183738,12.5745135051314,0.0793512284976513,12.5763969146438,5.06398012227749,4.49355138931746,12.1023588190562,0.201309845951593,12.0627909547796,0.206523838198976
2011,10,2.1,405,417,6.50301517502175,6.33509694280288,11.1939774887455,0.179533151891855,11.194882666232,0.179400455868973,11.1944300774887,4.83585438819654,4.71440599031946,12.1642741680732,0.17020552789183,12.1751329127589,0.168723392924156
2012,10,2.1,308,402,52.1457334120769,45.9246612637716,12.7304782050639,0.081902654824507,12.703241623464,0.0858269510115962,12.7168599142639,5.2852315789386,4.69047504240146,12.6399363555028,0.110745179302702,12.6762528507803,0.105627904767814
2013,10,2.1,392,418,6.5365010185095,6.36240534973564,12.4139376572715,0.129227282639576,12.3476770737563,0.138498140265692,12.3808073655139,4.48706515632807,3.98600266108368,12.3978851588304,0.169983422417186,12.3895364168429,0.171100913177394
2014,10,2.1,382,419,5.84509504579953,5.68555150856927,12.4782137192856,0.158556888805127,12.4751148791513,0.158974764948189,12.4766642992185,4.80179866860866,4.68175370189344,11.7936443902848,0.176820033424978,11.8326519972164,0.171365674779482
2015,10,2.1,394,424,4.98959140595818,4.85733717592073,12.4871474428817,0.139132770984648,12.4878020841581,0.139042506335089,12.4874747635199,4.43145142877772,4.32190993278547,12.1697916772777,0.221340702747376,12.2106048668029,0.216109247837895
2016,10,2.1,390,408,7.14665514037541,6.95538213175222,11.8951421719939,0.193916234349713,11.8962824995476,0.19376167653531,11.8957123357708,5.50969195078481,5.36841779820058,12.2918387024617,0.188102918011092,12.308748022805,0.18586760218887
2017,10,2.1,390,412,6.89434554594744,6.70982534885395,12.487838316005,0.142645418720271,12.5007199887039,0.140875719744977,12.4942791523544,4.82056844676389,4.69810596890153,12.573450675939,0.110933164311553,12.5789845967711,0.110150386643102
2018,10,2.1,375,401,7.56837103019403,7.35813850157752,12.4650567551719,0.158668856146128,12.4665139666444,0.158472135171509,12.4657853609081,5.85225321072696,6.25542065655361,12.5952734278723,0.17783973383711,12.6570568305299,0.16975409073603
2019,10,2.1,373,407,7.44947018854101,6.5981760381483,12.9009361586885,0.159491895617842,12.8926034548676,0.160577311926106,12.896769806778,4.79308404246862,5.12520652508702,13.1609746362589,0.191707558458844,13.300885847521,0.174430678921068
2022,10,2.1,431,449,6.12843083391456,5.97928760565557,14.1980076268838,0.120847632907107,14.2255778250843,0.11742997894509,14.2117927259841,3.19689801714623,3.42647565297097,14.7674141791905,0.174410841470305,14.8796131043615,0.161817965684506
2023,10,2.1,388,410,13.7779976017186,14.7146490778075,12.5799750572927,0.112948411490386,12.6317486554852,0.105631964910719,12.6058618563889,7.4051494286025,7.21615489562193,13.8606605757055,0.125625271047888,13.9594295015078,0.113119553876128
2024,10,2.1,368,394,5.93727640270453,5.76938426792368,15.0445418305547,0.134882303760717,15.0692325618201,0.132040353920946,15.0568871961874,3.594733216884,3.49945113161719,14.4306695665443,0.200367519242167,14.4935714449118,0.193381286526715
2025,10,2.1,377,410,6.11936910179121,6.5303819433978,15.1106833888675,0.123466338322808,15.1395227728952,0.120117341727316,15.1251030808813,4.3741255257881,4.67807631823416,14.621917782126,0.231842686489507,14.7558898063412,0.217701853405376
2007,10,2.2,386,411,13.1960047514389,11.6700695867096,11.9511824317336,0.0961120087282055,11.9534931317355,0.0957624506980401,11.9523377817346,4.6656524959408,4.53635034824729,12.6361968593328,0.116913402687262,12.6475491143108,0.11532597451856
2008,10,2.2,385,407,6.73598422182744,6.53738026442712,12.386943143031,0.157806864590399,12.382796612084,0.158370618755587,12.3848698775575,4.58385120880512,4.45563159457281,12.5423192053762,0.237373173352801,12.5336067882799,0.23843231005346
2009,10,2.2,374,398,6.03171567177555,5.84893640899447,12.165593383151,0.14898681922908,12.1665366282653,0.148854849481534,12.1660650057081,3.46614212903503,3.36710949677689,11.5666575340519,0.154093646468556,11.5699898561368,0.153606169690724
2010,10,2.2,372,400,6.85284717003767,6.05388472540986,12.5775675439772,0.0789039684813979,12.5745135051314,0.0793512284976513,12.5760405245543,5.07600857862495,4.49355138931746,12.1012867719034,0.201451338299518,12.0627909547796,0.206523838198976
2011,10,2.2,405,417,6.51828046885983,6.33509694280288,11.1939934666265,0.179530809680418,11.194882666232,0.179400455868973,11.1944380664293,4.84689515163991,4.71440599031946,12.1646743847448,0.170150924873144,12.1751329127589,0.168723392924156
2012,10,2.2,308,402,52.3042310820224,45.9246612637716,12.730120635539,0.0819542285385279,12.703241623464,0.0858269510115962,12.7166811295015,5.29772621624106,4.69047504240146,12.6409918383498,0.110596660770404,12.6762528507803,0.105627904767814
2013,10,2.2,392,418,6.55232789748894,6.36240534973564,12.4110175983689,0.129636888139844,12.3476770737563,0.138498140265692,12.3793473360626,4.49728626146776,3.98600266108368,12.3973873971383,0.170050069616621,12.3895364168429,0.171100913177394
2014,10,2.2,382,419,5.85959900372956,5.68555150856927,12.4778788464612,0.158602051142728,12.4751148791513,0.158974764948189,12.4764968628063,4.81271184740095,4.68175370189344,11.7947817677497,0.176661251040288,11.8326519972164,0.171365674779482
2015,10,2.2,394,424,5.00161451777976,4.85733717592073,12.486795964777,0.139181232288572,12.4878020841581,0.139042506335089,12.4872990244675,4.4414097465952,4.32190993278547,12.1709327114427,0.221194682415029,12.2106048668029,0.216109247837895
2016,10,2.2,390,408,7.16404359570479,6.95538213175222,11.8947723715831,0.193966353208294,11.8962824995476,0.19376167653531,11.8955274355654,5.5225350555652,5.36841779820058,12.2921104718207,0.188067015947272,12.308748022805,0.18586760218887
2017,10,2.2,390,412,6.91112010931957,6.70982534885395,12.4881943625033,0.142596529162224,12.5007199887039,0.140875719744977,12.4944571756036,4.83170139929684,4.69810596890153,12.5736551566056,0.110904246481097,12.5789845967711,0.110150386643102
2018,10,2.2,375,401,7.58748307825007,7.35813850157752,12.4650163213644,0.158674314310828,12.4665139666444,0.158472135171509,12.4657651440044,5.86612110933057,6.25542065655361,12.59610520334,0.177731141463277,12.6570568305299,0.16975409073603
2019,10,2.2,373,407,7.4683774732835,6.5981760381483,12.9005846520059,0.159537696974713,12.8926034548676,0.160577311926106,12.8965940534367,4.80428283696036,5.12520652508702,13.1637786820775,0.191363096053912,13.300885847521,0.174430678921068
2022,10,2.2,431,449,6.14198930921082,5.97928760565557,14.1988801003361,0.120739581032747,14.2255778250843,0.11742997894509,14.2122289627102,3.203699927821,3.42647565297097,14.7702240424787,0.174096634346669,14.8796131043615,0.161817965684506
2023,10,2.2,388,410,13.8116846374196,14.7146490778075,12.5808391615816,0.112826546160164,12.6317486554852,0.105631964910719,12.6062939085334,7.42233074978256,7.21615489562193,13.8643200424998,0.125163508397491,13.9594295015078,0.113119553876128
2024,10,2.2,368,394,5.95253932404824,5.76938426792368,15.0450772339811,0.134820727246664,15.0692325618201,0.132040353920946,15.0571548979006,3.60339522463553,3.49945113161719,14.4322780616435,0.200189249397777,14.4935714449118,0.193381286526715
2025,10,2.2,377,410,6.13474440104195,6.5303819433978,15.1113227410888,0.123392162246831,15.1395227728952,0.120117341727316,15.125422756992,4.38427430891058,4.67807631823416,14.6249172360664,0.231527503647545,14.7558898063412,0.217701853405376
2007,10,2.3,386,411,13.2283479003395,11.6700695867096,11.9515455551066,0.0960570806331169,11.9534931317355,0.0957624506980401,11.952519343421,4.67642767491526,4.53635034824729,12.6363726952953,0.116888825757363,12.6475491143108,0.11532597451856
2008,10,2.3,385,407,6.7525345516108,6.53738026442712,12.3867757777148,0.157829622903972,12.382796612084,0.158370618755587,12.3847861948994,4.59453617665781,4.45563159457281,12.5419352431688,0.237419865737655,12.5336067882799,0.23843231005346
2009,10,2.3,374,398,6.04694727700731,5.84893640899447,12.1655363262398,0.148994801752917,12.1665366282653,0.148854849481534,12.1660364772525,3.47439484838988,3.36710949677689,11.5667502903712,0.154080079286471,11.5699898561368,0.153606169690724
2010,10,2.3,372,400,6.25990698046308,6.05388472540986,12.5898377347375,0.0771059201885785,12.5745135051314,0.0793512284976513,12.5821756199345,4.63602984800313,4.49355138931746,12.0888664275569,0.203089702825149,12.0627909547796,0.206523838198976
2011,10,2.3,405,417,6.53354576269791,6.33509694280288,11.194009780272,0.179528418245534,11.194882666232,0.179400455868973,11.194446223252,4.85793591508329,4.71440599031946,12.1650462955893,0.170100182111194,12.1751329127589,0.168723392924156
2012,10,2.3,308,402,52.4627287519679,45.9246612637716,12.7297954152689,0.082001135129355,12.703241623464,0.0858269510115962,12.7165185193665,5.31022085354352,4.69047504240146,12.6419654618268,0.110459649793633,12.6762528507803,0.105627904767814
2013,10,2.3,392,418,6.56815477646839,6.36240534973564,12.4083425630935,0.130012038863106,12.3476770737563,0.138498140265692,12.3780098184249,4.50750736660746,3.98600266108368,12.3969359334061,0.170110515492621,12.3895364168429,0.171100913177394
2014,10,2.3,382,419,5.87410296165957,5.68555150856927,12.477583046363,0.158641942962308,12.4751148791513,0.158974764948189,12.4763489627572,4.82362502619324,4.68175370189344,11.7958575525888,0.176511053138485,11.8326519972164,0.171365674779482
2015,10,2.3,394,424,5.01363762960135,4.85733717592073,12.4864933342093,0.139222957470318,12.4878020841581,0.139042506335089,12.4871477091837,4.45136806441268,4.32190993278547,12.1720149050463,0.221056179372857,12.2106048668029,0.216109247837895
2016,10,2.3,390,408,7.18143205103417,6.95538213175222,11.8944583279592,0.19400891415489,11.8962824995476,0.19376167653531,11.8953704137534,5.53537816034558,5.36841779820058,12.2923878738556,0.188030368960742,12.308748022805,0.18586760218887
2017,10,2.3,390,412,6.92789467269171,6.70982534885395,12.4885337539407,0.14254992525102,12.5007199887039,0.140875719744977,12.4946268713223,4.84283435182978,4.69810596890153,12.5738447577851,0.110877432500203,12.5789845967711,0.110150386643102
2018,10,2.3,375,401,7.60659512630611,7.35813850157752,12.4649806149353,0.158679134311393,12.4665139666444,0.158472135171509,12.4657472907898,5.87998900793419,6.25542065655361,12.5969017604822,0.177627140292821,12.6570568305299,0.16975409073603
2019,10,2.3,373,407,7.48728475802599,6.5981760381483,12.9002770881193,0.159577771557079,12.8926034548676,0.160577311926106,12.8964402714934,4.81548163145211,5.12520652508702,13.166468406176,0.191032608520294,13.300885847521,0.174430678921068
2022,10,2.3,431,449,6.1555477845071,5.97928760565557,14.199696582711,0.120638457384846,14.2255778250843,0.11742997894509,14.2126372038977,3.21050183849578,3.42647565297097,14.7728592494783,0.173801903477888,14.8796131043615,0.161817965684506
